7.993268540767823893e-01
8.641873008412243040e-01
9.440918379304594765e-01
1.029714131409814382e+00
9.397153546613937758e-01
9.361442925479860344e-01
9.244649838618337334e-01
8.913839990494621945e-01
8.718975346942530180e-01
8.013439756761516763e-01
7.387112365318899698e-01
6.962428003191363235e-01
7.302470045291110656e-01
7.109002033730508208e-01
6.797870058424462236e-01
6.399958907341289915e-01
5.858645809500844237e-01
5.556266461329825157e-01
4.968152813496891085e-01
4.951275304457927184e-01
4.827382231284806924e-01
4.515179932736821389e-01
4.511028548340899058e-01
4.184629192824981803e-01
3.788588510252240971e-01
3.749100003168057138e-01
3.567774441282534070e-01
3.399976408051757493e-01
3.331248120407115376e-01
3.323022425831301807e-01
3.210661830628239732e-01
2.845821530190558724e-01
2.932872953023728524e-01
2.721036620677083628e-01
2.497753976090266725e-01
2.415397611471143124e-01
2.134160802680790947e-01
2.036019291489620797e-01
2.246846829917383825e-01
2.083063529835710304e-01
